Age,Gender,Height,Weight,BMI,Fat%,Workout_Frequency,Goal,Diet_Type
49.0,1,1.96,52.0,13.5,26.0,6.0,Muscle Gain,High Protein
57.0,0,1.95,67.7,17.8,31.0,4.0,Muscle Gain,High Protein
22.0,0,1.62,50.6,19.3,14.0,1.0,Weight Loss,Low Carb / Low Fat
42.0,0,1.53,50.6,21.6,17.0,4.0,Weight Loss,Low Carb / Low Fat
48.0,0,1.58,110.0,44.1,15.0,3.0,Maintain,Balanced / Plant-Based
24.0,1,1.55,84.6,35.2,25.0,1.0,Maintain,Balanced / Plant-Based
56.0,0,1.98,59.1,15.1,29.0,1.0,Muscle Gain,Balanced / Plant-Based
20.0,1,1.99,97.3,24.6,17.0,5.0,Maintain,Balanced / Plant-Based
21.0,1,1.83,116.1,34.7,28.0,2.0,Weight Loss,Balanced / Plant-Based
59.0,1,1.9,54.8,15.2,18.0,,Maintain,Balanced / Plant-Based
21.0,1,1.55,80.1,33.3,11.0,1.0,Muscle Gain,High Protein
45.0,1,1.78,81.5,25.7,21.0,1.0,Weight Loss, Low Carb / Low Fat 
45.0,0,1.91,119.5,32.8,22.0,2.0,Maintain,Balanced / Plant-Based
58.0,0,1.51,108.0,47.4,21.0,2.0,Weight Loss,Low Carb / Low Fat
32.0,1,1.56,58.0,23.8,19.0,2.0,Maintain,Balanced / Plant-Based
23.0,1,1.78,89.3,28.2,26.0,6.0,Muscle Gain,High Protein
47.0,1,1.74,83.7,27.6,31.0,5.0,Weight Loss,Balanced / Plant-Based
40.0,0,1.57,102.3,41.5,15.0,3.0,Weight Loss,Balanced / Plant-Based
33.0,0,1.98,50.4,12.9,29.0,5.0,Maintain,Balanced / Plant-Based
47.0,0,1.52,,31.6,19.0,3.0,Muscle Gain,High Protein
56.0,0,1.77,96.2,30.7,28.0,1.0,Maintain,Balanced / Plant-Based
23.0,0,1.58,103.6,,11.0,3.0,Muscle Gain,Balanced / Plant-Based
18.0,1,1.64,69.9,26.0,24.0,5.0,Muscle Gain,
50.0,0,1.81,93.7,28.6,18.0,5.0,Weight Loss,Low Carb / Low Fat
47.0,1,1.98,79,20.3,27.0,1.0,Maintain,Balanced / Plant-Based
54.0,0,1.88,98.8,28.0,14.0,3.0,Maintain,Balanced / Plant-Based
49.0,0,1.82,100.7,30.4,32.0,,Muscle Gain,Balanced / Plant-Based
54.0,0,1.98,69.2,17.7,,6.0,Maintain,Balanced / Plant-Based
50.0,0,1.6,63.4,24.8,32.0,3.0,Weight Loss,Low Carb / Low Fat
21.0,0,1.68,101.2,35.9,12.0,2.0,Maintain,Balanced / Plant-Based
50.0,1,1.79,89.2,27.8,13.0,5.0,Weight Loss,Low Carb / Low Fat
53.0,0,1.77,114.0,36.4,19.0,6.0,Weight Loss,Low Carb / Low Fat
33.0,0,1.51,73.7,32.3,31.0,5.0,Maintain,Balanced / Plant-Based
20.0,0,1.78,106.5,33.6,18.0,5.0,Muscle Gain,Balanced / Plant-Based
53.0,0,1.95,82.4,21.7,14.0,2.0,Muscle Gain,High Protein
27.0,1,1.71,55.0,18.8,19.0,5.0,Maintain,Balanced / Plant-Based
18.0,0,1.96,52.6,13.7,32.0,1.0,Muscle Gain,High Protein
39.0,0,0,104.9,38.1,15.0,4.0,Muscle Gain,High Protein
38.0,0,,89.0,35.2,20.0,1.0,Weight Loss,Low Carb / Low Fat
52.0,1,1.71,102.4,35.0,11.0,4.0,UNKNOWN_@@@,??
18.0,0,1.71,90.7,31.0,22.0,2.0,Muscle Gain,High Protein
25.0,1,1.69,,20.6,10.0,5.0,Maintain,Balanced / Plant-Based
45.0,1,1.69,67.1,23.5,27.0,3.0,Weight Loss,Low Carb / Low Fat
47.0,1,1.53,85,36.4,16.0,5.0,Maintain,Balanced / Plant-Based
49.0,0,1.65,87.4,32.1,19.0,4.0,Weight Loss,Low Carb / Low Fat
51.0,1,1.81,50.0,15.3,29.0,5.0,Muscle Gain,High Protein
55.0,1,1.91,70.1,19.2,27.0,1.0,Weight Loss,Low Carb / Low Fat
50.0,0,1.93,59.2,15.9,27.0,5.0,Muscle Gain,High Protein
47.0,1,1.62,113.1,43.1,27.0,3.0,Maintain,Balanced / Plant-Based
28.0,0,1.54,58.6,24.7,15.0,1.0,Maintain,Balanced / Plant-Based
19.0,1,1.83,57.4,17.1,28.0,1.0,Muscle Gain,High Protein
31.0,1,1.98,97.3,24.8,31.0,6.0,Maintain,Balanced / Plant-Based
45.0,1,1.75,116.5,38.0,32.0,1.0,Maintain,Balanced / Plant-Based
28.0,0,1.57,74.1,30.1,10.0,2.0,UNKNOWN_@@@,??
27.0,0,1.5,73.9,32.8,24.0,6.0,,High Protein
31.0,1,1.87,65.4,18.7,32.0,4.0,Weight Loss,Balanced / Plant-Based
47.0,0,1.82,71.3,21.5,27.0,2.0,Weight Loss,Low Carb / Low Fat
25.0,0,1.6,100.0,,10.0,4.0,Maintain,Balanced / Plant-Based
34.0,1,1.68,80.0,,16.0,5.0,Weight Loss,Balanced / Plant-Based
47.0,1,,96.7,24.4,18.0,1.0,Weight Loss,Low Carb / Low Fat
42.0,1,1.71,106.3,36.4,16.0,,Muscle Gain,High Protein
48.0,1,1.61,96.8,37.3,26.0,5.0,Muscle Gain,High Protein
57.0,0,1.82,85.3,,32.0,1.0,Weight Loss,Low Carb / Low Fat
18.0,0,1.85,92.5,27.0,17.0,2.0,Weight Loss,Balanced / Plant-Based
38.0,1,1.84,78.9,23.3,15.0,2.0,Weight Loss,Balanced / Plant-Based
,1,1.93,111.0,29.8,27.0,3.0,Maintain,Balanced / Plant-Based
20.0,1,1.55,77.8,32.4,22.0,1.0,Maintain,Balanced / Plant-Based
42.0,1,1.54,63.4,26.7,34.0,2.0,Weight Loss,Low Carb / Low Fat
22.0,0,1.66,79.4,,19.0,2.0,Muscle Gain,High Protein
59.0,1,1.9,78.2,21.7,27.0,1.0,Weight Loss,Low Carb / Low Fat
24.0,0,1.69,58.5,20.5,32.0,1.0,Muscle Gain,Balanced / Plant-Based
40.0,1,1.53,78.2,33.4,12.0,6.0,Weight Loss,Low Carb / Low Fat
56.0,0,1.86,104.9,30.3,29.0,2.0,Muscle Gain,High Protein
36.0,1,200cm,82.2 kg,20.6,16.0,1.0,Muscle Gain,Balanced / Plant-Based
50.0,0,1.54,59.4,25.0,33.0,4.0,Muscle Gain,High Protein
23.0,1,1.84,95.5,28.2,20.0,4.0,Weight Loss,Balanced / Plant-Based
24.0,1,1.68,97.0,34.4,30.0,,Muscle Gain,High Protein
,0,1.57,108.6,44.1,15.0,5.0,Weight Loss,Balanced / Plant-Based
54.0,0,1.92,55.9,15.2,12.0,3.0,Maintain,BALANCED / PLANT / BASED
54.0,0,1.99,77.5,19.6,17.0,1.0,Muscle Gain,High Protein
43.0,0,1.77,68.7,21.9,30.0,1.0,MUSCLE gain,High Protein
42.0,0,1.92,97.3,26.4,17.0,5.0,Weight Loss,Low Carb / Low Fat
20.0,1,1.93,56.6,,12.0,4.0,Muscle Gain,Balanced / Plant-Based
36.0,1,1.9,98.9,27.4,10.0,6.0,Weight Loss,Low Carb / Low Fat
52.0,1,1.98,73.3,18.7,32.0,2.0,Muscle Gain,High Protein
29.0,0,1.53,106.6,45.5,10.0,5.0,Maintain,Balanced / Plant-Based
47.0,0,1.55,57.3,23.9,28.0,4.0,Muscle Gain,High Protein
49.0,0,,87.2,34.1,21.0,4.0,Muscle Gain,High Protein
24.0,1,1.97,,16.3,15.0,6.0,Muscle Gain,High Protein
52.0,0,1.98,95.3,24.3,26.0,3.0,Maintain,Balanced / Plant-Based
56.0,0,1.85,109.3,31.9,20.0,4.0,Weight Loss,Balanced / Plant-Based
37.0,1,1.52,87.6,37.9,18.0,4.0,Maintain,Balanced / Plant-Based
37.0,1,1.84,86.9,25.7,18.0,4.0,Weight Loss,Low Carb / Low Fat
50.0,1,1.53,99.2,42.4,25.0,2.0,Maintain,Balanced / Plant-Based
46.0,0,1.54,53.1,22.4,12.0,4.0,Muscle Gain,Balanced / Plant-Based
28.0,0,1.59,56.9,22.5,15.0,5.0,Maintain,Balanced / Plant-Based
23.0,0,1.75,96.3,31.4,23.0,3.0,Maintain,Balanced / Plant-Based
36.0,1,1.89,73.1,20.5,23.0,2.0,Weight Loss,balanced / plant-based
20.0,0,1.73,50.7,16.9,30.0,2.0,Muscle Gain,High Protein
45.0,1,1.77,81.6,26.0,25.0,1.0,Maintain,Balanced / Plant-Based
41.0,1,1.98,70.3,17.9,20.0,2.0,Maintain,Balanced / Plant-Based
32.0,1,1.9,82.5,22.9,20.0,5.0,Muscle Gain,High Protein
33.0,1,1.71,105.2,36.0,32.0,,Muscle Gain, High Protein 
32.0,1,1.59,108.6,179.0,16.0,6.0,Muscle Gain,High Protein
36.0,0,1.92,63.6,17.3,26.0,1.0,Maintain,Balanced / Plant-Based
36.0,1,1.69,73.6,25.8,19.0,3.0,Maintain,Balanced / Plant-Based
51.0,0,1.77,106.9,34.1,22.0,2.0,Muscle Gain,High Protein
47.0,1,,83.3,20.8,17.0,6.0,Weight Loss,Balanced / Plant-Based
18.0,1,1.56,91.5,37.6,12.0,6.0,Weight Loss,Low Carb / Low Fat
39.0,0,1.8,75.0,23.1,17.0,2.0,Muscle Gain, Balanced / Plant-Based 
22.0,0,1.71,52.2,,13.0,6.0,Muscle Gain,High Protein
35.0,1,1.66,81.9,29.7,23.0,3.0,Maintain,Balanced / Plant-Based
23.0,0,1.78,90.7,28.6,18.0,4.0,Maintain,Balanced / Plant-Based
51.0,1,1.54,113.6,47.9,29.0,4.0,Maintain,Balanced / Plant-Based
54.0,1,0,82.5,22.9,14.0,6.0,Weight Loss,Low Carb / Low Fat
53.0,1,1.59,95.5,37.8,34.0,6.0,Weight Loss,Low Carb / Low Fat
55.0,0,1.94,52.2,13.9,21.0,4.0,Maintain,Balanced / Plant-Based
46.0,1,1.98,117.5,30.0,26.0,3.0,Muscle Gain,Balanced / Plant-Based
37.0,1,1.54,108.5,45.7,19.0,3.0,Maintain,Balanced / Plant-Based
46.0,1,1.57,110.0,44.6,26.0,6.0,Weight Loss,Balanced / Plant-Based
44.0,0,1.5,64.0,28.4,18.0,6.0,Maintain,Balanced / Plant-Based
58.0,1,1.73,,28.5,32.0,1.0,Weight Loss,Balanced / Plant-Based
53.0,1,1.62,59.4,22.6,25.0,3.0,Muscle Gain,Balanced / Plant-Based
32.0,1,1.66,69.7,25.3,14.0,3.0,Maintain,Balanced / Plant-Based
25.0,1,0,50.7,20.1,11.0,6.0,MG,Balanced / Plant-Based
32.0,0,1.66,85.7,31.1,22.0,1.0,Maintain,Balanced / Plant-Based
23.0,0,1.59,111.3,44.0,24.0,1.0,Muscle Gain,High Protein
30.0,0,1.95,114.5,30.1,14.0,3.0,Weight Loss,Low Carb / Low Fat
24.0,1,1.58,118.9,47.6,29.0,2.0,True,Low Carb / Low Fat
26.0,1,1.73,65.5,21.9,28.0,4.0,Weight Loss,Low Carb / Low Fat
34.0,0,1.52,90.9,39.3,27.0,4.0,Maintain,Balanced / Plant-Based
53.0,1,1.74,,29.1,,2.0,Muscle Gain,Balanced / Plant-Based
52.0,0,1.85,-222.2,32.5,11.0,5.0,Maintain,Balanced / Plant-Based
21.0,0,1.8,111.0,34.3,24.0,3.0,Weight Loss,Low Carb / Low Fat
42.0,0,1.63,114.1,42.9,22.0,3.0,Weight Loss,Balanced / Plant-Based
31.0,0,1.81,81.3,24.8,18.0,2.0,Maintain,Balanced / Plant-Based
51.0,1,1.67,104.7,37.5,24.0,2.0,Weight Loss,Low Carb / Low Fat
56.0,1,1.63,110.6,41.6,24.0,5.0,Maintain,Balanced / Plant-Based
35.0,0,1.73,63.8,21.3,23.0,3.0,Maintain,Balanced / Plant-Based
27.0,1,1.89,56.6,15.8,12.0,5.0,Weight Loss,Low Carb / Low Fat
48.0,0,1.94,72.4,19.2,27.0,,Weight Loss,Low Carb / Low Fat
25.0,0,1.64,59.5,22.1,30.0,3.0,Weight Loss,Low Carb / Low Fat
55.0,0,1.86,52.3,15.1,24.0,5.0,Weight Loss,
40.0,1,1.55,92.5,38.5,15.0,3.0,Maintain,Balanced / Plant-Based
32.0,0,1.91,70.2,19.2,18.0,1.0,Weight Loss,Balanced / Plant-Based
27.0,1,1.72,60.8,20.6,28.0,5.0,Maintain,Balanced / Plant-Based
53.0,0,1.75,50.6,16.5,29.0,3.0,Maintain,Balanced / Plant-Based
33.0,1,1.91,110.2,30.2,19.0,3.0,Maintain,BALANCED / PLANT-BASED
59.0,1,1.98,87.7,22.4,33.0,3.0,Muscle Gain,Balanced / Plant-Based
23.0,1,1.67,118.5,42.5,25.0,6.0,Weight Loss,Balanced / Plant-Based
36.0,0,1.82,57.7,17.4,28.0,2.0,Muscle Gain,High Protein
32.0,0,1.74,89.0,29.4,10.0,2.0,Weight Loss,Balanced / Plant-Based
39.0,0,1.98,88.1,22.5,34.0,5.0,Muscle Gain,High Protein
34.0,0,1.77,108.5,34.6,13.0,5.0,Weight Loss,Low Carb / Low Fat
26.0,0,1.84,118.7,35.1,13.0,6.0,Weight Loss,Low Carb / Low Fat
40.0,0,1.99,85.0,21.5,16.0,6.0,Weight Loss,Low Carb / Low Fat
51.0,0,1.98,92.4,23.6,30.0,5.0,Muscle Gain,High Protein
39.0,0,1.51,,45.8,15.0,2.0,Weight Loss,Low Carb / Low Fat
38.0,1,1.58,96.3,38.6,15.0,1.0,Muscle Gain,Balanced / Plant-Based
33.0,1,1.96,115.4,30.0,33.0,6.0,Weight Loss,Low Carb / Low Fat
18.0,0,1.79,76.6,23.9,16.0,5.0,Weight Loss,Balanced / Plant-Based
42.0,0,1.53,55.2,23.6,27.0,5.0,Muscle Gain,High Protein
49.0,0,1.61,103.3,39.9,31.0,4.0,Maintain,Balanced / Plant-Based
43.0,1,1.9,62.3,17.3,26.0,2.0,Weight Loss,Balanced / Plant-Based
43.0,0,1.84,86.5,25.5,15.0,3.0,Weight Loss,Low Carb / Low Fat
43.0,1,1.84,65.4,19.3,17.0,1.0,Weight Loss,Low Carb / Low Fat
46.0,0,,110.4,39.6,24.0,4.0,Muscle Gain,High Protein
29.0,1,1.83,108.0,,33.0,1.0,Muscle Gain,
25.0,1,1.8,77.9,24.0,29.0,1.0,Weight Loss,Low Carb / Low Fat
59.0,1,1.86,66.6,19.3,12.0,1.0,Weight Loss,
34.0,0,1.9,87.2,24.2,24.0,2.0,Weight Loss,Balanced / Plant-Based
48.0,1,1.74,109.3,36.1,31.0,4.0,Maintain,Balanced / Plant-Based
57.0,0,1.82,,35.1,26.0,1.0,Weight Loss,Balanced / Plant-Based
55.0,0,1.61,101.7,39.2,29.0,3.0,Maintain,Balanced / Plant-Based
46.0,0,1.68,99.7,35.3,29.0,2.0,Muscle Gain,Balanced / Plant-Based
57.0,0,1.83,77.8,23.2,24.0,6.0,Muscle Gain,Balanced / Plant-Based
46.0,0,1.79,66.0,20.6,32.0,1.0,Maintain,Balanced / Plant-Based
41.0,1,,117.1,37.4,16.0,1.0,Maintain,Balanced / Plant-Based
35.0,1,1.6,65.6,25.6,22.0,3.0,Weight Loss,Low Carb / Low Fat
46.0,1,1.58,119.4,47.8,28.0,4.0,Maintain,Balanced / Plant-Based
21.0,1,1.88,108.7,30.8,12.0,5.0,Weight Loss,Low Carb / Low Fat
47.0,0,1.8,74.9,34.0,23.1,4.0,Maintain,Balanced / Plant-Based
19.0,1,1.62,100.4,38.3,30.0,4.0,Maintain,Balanced / Plant-Based
56.0,1,1.95,115.5,30.4,12.0,4.0,Muscle Gain,Balanced / Plant-Based
29.0,1,1.99,108.3,27.3,27.0,4.0,Maintain,Balanced / Plant-Based
33.0,0,1.75,105.4,34.4,24.0,3.0,Maintain,Balanced / Plant-Based
18.0,0,1.77,61.1,19.5,18.0,5.0,Muscle Gain,Balanced / Plant-Based
35.0,1,1.82,86.3,26.1,21.0,2.0,Maintain,Balanced / Plant-Based
31.0,1,1.53,71.7,,21.0,3.0,Weight Loss,Balanced / Plant-Based
29.0,1,1.6,91.8,35.9,32.0,5.0,Weight Loss,Low Carb / Low Fat
54.0,1,1.72,59.7,20.2,32.0,4.0,Weight Loss,Balanced / Plant-Based
40.0,0,1.74,55.1,18.2,29.0,5.0,Weight Loss,Balanced / Plant-Based
42.0,0,1.88,66.1,18.7,20.0,3.0,Muscle Gain,
40.0,1,1.97,88.1,,30.0,6.0,Maintain,Balanced / Plant-Based
30.0,0,1.59,96.5,38.2,25.0,1.0,Maintain,Balanced / Plant-Based
50.0,1,1.67,100.3,36.0,32.0,6.0,Muscle Gain,High Protein
33.0,0,1.94,115.0,30.6,24.0,4.0,Maintain,Balanced / Plant-Based
21.0,1,1.76,54.3,17.5,32.0,1.0,Maintain,Balanced / Plant-Based
55.0,0,1.54,91.1,165.2,30.0,6.0,Muscle Gain,Balanced / Plant-Based
54.0,0,1.57,106.5,43.2,15.0,4.0,Weight Loss,Low Carb / Low Fat
56.0,0,1.64,87.1,32.4,24.0,2.0,Maintain,Balanced / Plant-Based
25.0,1,1.78,51.4,16.2,20.0,1.0,Weight Loss,Low Carb / Low Fat
24.0,1,1.78,58.8,18.6,17.0,3.0,Weight Loss,Low Carb / Low Fat
49.0,1,1.72,113.4,38.3,34.0,1.0,Weight Loss,Balanced / Plant-Based
33.0,0,1.86,103.6,29.9,33.0,1.0,Maintain,Balanced / Plant-Based
33.0,0,1.67,96.7,34.7,26.0,6.0,Weight Loss,Balanced / Plant-Based
56.0,1,1.5,59.1,22.0,26.3,6.0,Muscle Gain,Balanced / Plant-Based
28.0,0,1.92,106.9,29.0,24.0,,Maintain, Balanced / Plant-Based 
38.0,0,1.9,115.2,31.9,15.0,4.0,Muscle Gain,High Protein
42.0,1,1.61,104.8,40.4,19.0,,Maintain,Balanced / Plant-Based
53.0,1,1.58,99.4,39.8,33.0,2.0,Maintain,Balanced / Plant-Based
20.0,1,1.87,99.8,28.5,31.0,6.0,Maintain,Balanced / Plant-Based
26.0,1,,102.4,39.5,23.0,5.0,Maintain,Balanced / Plant-Based
49.0,0,1.85,98.2,28.7,13.0,1.0,,Low Carb / Low Fat
33.0,0,1.69,91.9,32.2,25.0,1.0,Muscle Gain,High Protein
21.0,1,1.66,65.0,23.6,17.0,6.0,Weight Loss,Low Carb / Low Fat
55.0,0,1.73,59.7,19.9,24.0,4.0,Maintain,Balanced / Plant-Based
41.0,0,1.68,60.7,21.5,26.0,1.0,Maintain,Balanced / Plant-Based
36.0,1,1.71,102.8,35.2,29.0,5.0,Maintain,Balanced / Plant-Based
20.0,0,1.68,112.8,40.0,23.0,1.0,Muscle Gain,Balanced / Plant-Based
40.0,0,1.86,57.5,16.6,32.0,3.0,Maintain,Balanced / Plant-Based
25.0,0,1.82,107.8,32.5,26.0,1.0,Muscle Gain,High Protein
31.0,1,1.53,115.2,49.2,28.0,1.0,Maintain, Balanced / Plant-Based 
40.0,1,1.82,62.3,18.8,32.0,3.0,Weight Loss,Low Carb / Low Fat
58.0,1,,68.9,21.0,10.0,6.0,Muscle Gain, Balanced / Plant-Based 
37.0,0,1.69,114,40.0,21.0,5.0,Muscle Gain,High Protein
28.0,0,1.76,107.2,34.0,34.6,6.0,Muscle Gain,Balanced / Plant-Based
51.0,1,1.55,51.6,21.5,19.0,5.0,Weight Loss,Low Carb / Low Fat
50.0,0,1.62,86.3,32.9,22.0,4.0,Maintain,Balanced / Plant-Based
58.0,1,1.96,119.0,31.0,11.0,3.0,MG,Low Carb / Low Fat
39.0,1,,57.0,19.5,12.0,4.0,Muscle Gain,Balanced / Plant-Based
45.0,1,1.96,75.4,19.6,16.0,4.0,Muscle Gain,Balanced / Plant-Based
38.0,0,1.77,94.6,30.2,15.0,4.0,Weight Loss,Balanced / Plant-Based
28.0,1,1.88,52.1,14.7,26.0,5.0,Weight Loss,Low Carb / Low Fat
22.0,0,1.78,73.6,22.0,23.2,1.0,Maintain,Balanced / Plant-Based
42.0,0,1.98,82.9,21.1,17.0,4.0,Maintain,Balanced / Plant-Based
35.0,0,1.73,119.7,40.0,27.0,2.0,Muscle Gain,Balanced / Plant-Based
58.0,0,1.75,106.6,34.8,28.0,6.0,Maintain,Balanced / Plant-Based
32.0,0,1.64,104.0,38.7,14.0,5.0,Maintain,Balanced / Plant-Based
48.0,1,1.65,100.9,37.1,16.0,5.0,Maintain,Balanced / Plant-Based
28.0,1,1.73,82.9,27.7,23.0,5.0,Maintain,Balanced / Plant-Based
49.0,1,1.62,101.3,38.6,12.0,2.0,Maintain,Balanced / Plant-Based
46.0,0,1.67,85.4,30.6,31.0,1.0,Maintain,Balanced / Plant-Based
47.0,0,1.57,61.1,24.8,26.0,2.0,Weight Loss, Low Carb / Low Fat 
19.0,0,1.8,114.0,35.2,16.0,2.0,,
28.0,0,1.63,74.0,27.9,12.0,4.0,Maintain,Balanced / Plant-Based
42.0,0,1.5,88.4,39.3,16.0,2.0,Muscle Gain,High Protein
51.0,1,1.64,116.2,43.2,28.0,6.0,Maintain,Balanced / Plant-Based
25.0,1,1.67,,39.8,21.0,6.0,Maintain,Balanced / Plant-Based
45.0,0,1.82,75.1,22.7,16.0,4.0,UNKNOWN_@@@,??
29.0,1,1.98,71.2,18.2,14.0,2.0,,Low Carb / Low Fat
18.0,0,1.73,82.0,27.4,31.0,2.0,Muscle Gain,
41.0,0,1.88,118.6,33.6,21.0,2.0,Maintain,Balanced / Plant-Based
20.0,0,1.88,108.2,30.6,11.0,6.0,Maintain,Balanced / Plant-Based
56.0,1,1.69,63,22.1,23.0,1.0,Weight Loss,Low Carb / Low Fat
43.0,0,1.89,61.5,17.2,13.0,5.0,Muscle Gain,High Protein
30.0,0,1.84,93.1,27.5,,3.0,Muscle Gain,Balanced / Plant-Based
45.0,0,,78.4,25.3,15.0,5.0,Weight Loss,Low Carb / Low Fat
29.0,0,,113.2,45.3,28.0,4.0,Maintain,Balanced / Plant-Based
37.0,1,1.74,91.9,30.4,30.0,2.0,Muscle Gain,HIGH PROTEIN
23.0,0,1.58,113.7,45.5,24.0,1.0,Weight Loss,Low Carb / Low Fat
41.0,1,1.78,86.9,27.4,10.0,4.0,Weight Loss,Low Carb / Low Fat
20.0,1,1.72,116.8,39.5,16.0,6.0,Muscle Gain,High Protein
53.0,1,1.9,63.8,17.7,22.0,5.0,Muscle Gain,High Protein
33.0,1,1.57,117.9,47.8,11.0,,Muscle Gain,Balanced / Plant-Based
52.0,0,,66.6,25.1,,3.0,Muscle Gain,High Protein
52.0,0,1.58,102.2,40.9,26.0,5.0,Maintain,Balanced / Plant-Based
24.0,1,1.89,52.2,14.6,17.0,3.0,Muscle Gain,High Protein
19.0,0,1.56,106.2,43.6,34.0,6.0,Maintain,Balanced / Plant-Based
45.0,0,1.52,,44.1,22.0,3.0,Weight Loss,Balanced / Plant-Based
42.0,0,1.95,84.5,22.2,11.0,3.0,Weight Loss,Low Carb / Low Fat
49.0,0,1.63,52.3,19.7,29.0,4.0,Muscle Gain,High Protein
48.0,0,1.88,86.9,24.6,25.0,4.0,Weight Loss,
22.0,1,1.7,103.8,,14.0,,Maintain,Balanced / Plant-Based
43.0,1,1.66,89.6,32.5,13.0,1.0,Maintain,Balanced / Plant-Based
44.0,0,1.84,61.2,18.1,25.0,5.0,Muscle Gain,balanced / plant-based
57.0,1,1.67,110.7,39.7,31.0,4.0,Muscle Gain,High Protein
52.0,1,1.58,89.9,36.0,17.0,,Maintain,Balanced / Plant-Based
22.0,0,1.59,52.4,20.7,34.0,,Weight Loss,Balanced / Plant-Based
20.0,1,1.99,75.4,19.0,23.0,5.0,Weight Loss,Low Carb / Low Fat
25.0,0,1.99,70.8,17.9,17.0,5.0,Weight Loss,Balanced / Plant-Based
46.0,0,1.77,98.9,31.6,17.0,5.0,Maintain,Balanced / Plant-Based
44.0,0,1.56,66.4,27.3,19.0,6.0,Weight Loss,Low Carb / Low Fat
54.0,1,1.71,107.1,36.6,16.0,2.0,Maintain,Balanced / Plant-Based
27.0,0,1.61,98.6,,26.0,4.0,Muscle Gain,High Protein
42.0,1,1.87,87.6,25.1,13.0,3.0,Maintain,Balanced / Plant-Based
37.0,0,1.96,62.7,16.3,27.0,6.0,Weight Loss,Balanced / Plant-Based
32.0,1,1.62,84.9,32.4,12.0,5.0,Maintain,Balanced / Plant-Based
47.0,1,1.84,71.6,21.1,30.0,3.0,Muscle Gain,Balanced / Plant-Based
59.0,1,1.97,94.2,24.3,14.0,1.0,Muscle Gain,High Protein
34.0,1,1.58,,33.7,22.0,6.0,Maintain,Balanced / Plant-Based
26.0,0,1.91,105.3,28.9,30.0,4.0,Maintain,Balanced / Plant-Based
25.0,1,1.62,68.6,26.1,10.0,5.0,Weight Loss,Balanced / Plant-Based
43.0,0,1.83,76.1,22.7,17.0,2.0,Muscle Gain,Balanced / Plant-Based
40.0,1,1.98,109.8,28.0,14.0,4.0,Weight Loss,low carb / low fat
30.0,0,1.94,53.6,14.2,12.0,4.0,Muscle Gain,High Protein
22.0,0,1.93,,20.4,29.0,4.0,Muscle Gain,High Protein
19.0,0,1.86,85.7,24.8,14.0,5.0,Weight Loss,Low Carb / Low Fat
41.0,0,1.57,100.4,40.7,19.0,4.0,Maintain,Balanced / Plant-Based
54.0,1,1.71,64.1,21.9,23.0,2.0,Muscle Gain,High Protein
28.0,1,1.92,56.6,15.4,33.0,6.0,Weight Loss,Low Carb / Low Fat
35.0,0,1.93,56.0,15.0,14.0,3.0,Maintain,Balanced / Plant-Based
40.0,1,1.89,101.4,28.4,31.0,5.0,Weight Loss,Low Carb / Low Fat
27.0,0,1.81,111.4,34.0,16.0,3.0,Maintain,Balanced / Plant-Based
48.0,1,1.85,96.4,,31.0,3.0,Weight Loss,Low Carb / Low Fat
52.0,1,1.59,,33.1,20.0,3.0,Muscle Gain,High Protein
48.0,1,1.71,84.0,28.7,24.0,5.0,Muscle Gain,
27.0,1,1.88,76.9,,29.0,5.0,Muscle Gain,Balanced / Plant-Based
54.0,0,1.63,68.2,25.7,24.0,4.0,Muscle Gain,Balanced / Plant-Based
54.0,1,1.68,64.3,22.8,30.0,6.0,Maintain,Balanced / Plant-Based
27.0,0,1.84,65.2,19.3,15.0,,Muscle Gain,High Protein
18.0,0,1.71,84.7,29.0,33.0,2.0,Maintain,
53.0,0,1.79,63.8,19.9,16.0,2.0,Weight Loss,Low Carb / Low Fat
46.0,0,1.74,110.2,36.4,13.0,6.0,Muscle Gain, High Protein 
21.0,1,1.87,71.9,20.6,16.0,2.0,Muscle Gain,High Protein
23.0,1,1.79,87.4,27.3,24.0,3.0,Weight Loss,Low Carb / Low Fat
24.0,1,2.0,56.1,14.0,16.0,4.0,,Low Carb / Low Fat
39.0,1,1.82,51.190606434532825,26.0,15.4,1.0,Muscle Gain,High Protein
36.0,1,1.87,55.1,15.8,23.0,6.0,Maintain,Balanced / Plant-Based
41.0,0,1.95,64.7,17.0,32.0,2.0,Maintain,Balanced / Plant-Based
19.0,0,1.77,83.3,,,5.0,Weight Loss,Low Carb / Low Fat
29.0,1,1.99,75.5,19.1,17.0,6.0,Weight Loss, Low Carb / Low Fat 
25.0,0,1.68,102.0,,12.0,3.0,Muscle Gain,High Protein
41.0,0,1.55,91.0,37.9,18.0,1.0,Weight Loss,Low Carb / Low Fat
47.0,0,1.88,,25.2,16.0,5.0,,Balanced / Plant-Based
59.0,1,1.82,61.4,,25.0,5.0,Muscle Gain,Balanced / Plant-Based
27.0,1,,100.0,36.3,,1.0,Maintain,Balanced / Plant-Based
37.0,0,1.67,68.0,,16.0,5.0,Maintain,Balanced / Plant-Based
58.0,1,1.9,64.0,17.7,16.0,2.0,Weight Loss,Low Carb / Low Fat
29.0,0,1.59,98.5,39.0,27.0,3.0,Maintain,Balanced / Plant-Based
